seq,Kingdom,Phylum,Class,Order,Family,Genus,Species,Combined,Combined,46152,H,Ha,I,Ia,J,Ja,Jb,K,L,M,N,Na,P,Q,Qa
8d94059665b326451d66d86b45255634,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,midas_s_1857,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter midas_s_1857,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter midas_s_1857,0.015122452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f824c242da3d47edd62495a6a144912c,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,midas_g_40543,NA,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae midas_g_40543 NA,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae midas_g_40543 NA,0.006102042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a4dae6c36a924945c5ad8318aff7ecb,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,midas_f_84699,midas_g_84699,midas_s_84699,Bacteria Firmicutes Clostridia Clostridia_vadinBB60_group midas_f_84699 midas_g_84699 midas_s_84699,Bacteria Firmicutes Clostridia Clostridia_vadinBB60_group midas_f_84699 midas_g_84699 midas_s_84699,0.016714289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f21e69f460e0f5a2ab946c9cbc535b27,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,midas_f_84699,midas_g_115334,midas_s_115334,Bacteria Firmicutes Clostridia Clostridia_vadinBB60_group midas_f_84699 midas_g_115334 midas_s_115334,Bacteria Firmicutes Clostridia Clostridia_vadinBB60_group midas_f_84699 midas_g_115334 midas_s_115334,0.002918368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce96aba4d82cdb5ffa5b76128cfbb917,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,midas_f_84699,midas_g_114155,midas_s_114155,Bacteria Firmicutes Clostridia Clostridia_vadinBB60_group midas_f_84699 midas_g_114155 midas_s_114155,Bacteria Firmicutes Clostridia Clostridia_vadinBB60_group midas_f_84699 midas_g_114155 midas_s_114155,0,0,0,0,0,0.001974039,0,0,0.004451815,0.005700117,0,0,0,0.003324805,0,0.009489467
ac9f1e4b2c16d2889fff6d797650d869,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,midas_f_84699,midas_g_114155,midas_s_114155,Bacteria Firmicutes Clostridia Clostridia_vadinBB60_group midas_f_84699 midas_g_114155 midas_s_114155,Bacteria Firmicutes Clostridia Clostridia_vadinBB60_group midas_f_84699 midas_g_114155 midas_s_114155,0,0,0,0,0,0,0,0,0,0,0.002174454,0,0,0,0,0
32987fc28625ec2b81822b0fdaa91275,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,midas_s_115040,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter midas_s_115040,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter midas_s_115040,0.002653062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97f1dfd76250227f4fa9736d1ec5d108,Bacteria,Firmicutes,Clostridia,NA,NA,NA,NA,Bacteria Firmicutes Clostridia NA NA NA NA,Bacteria Firmicutes Clostridia NA NA NA NA,0.001326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17cd9e80e0f41c506e23257e356ac923,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,0.012734696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07a0a37967e31e9f4fe1683f99cc42b7,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,0.007428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489ebda75c9174b8e7ad565ac0f52b97,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,0.022020413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892351141be327d407d7d063c3a74f59,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,0.028387761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fe243279a53940656a0d4289ddc3ea66,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,0.001061225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8add17e8b7e219187fd9b6e3ef665609,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,0.005040817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a8c0192a45a12e2f86fe50245c36917d,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,0.064469401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666b0c3f75da615166898be90c200697,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,0.005306124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70bc60bf6b649f62bb1ee7538331006f,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,midas_s_91363,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter midas_s_91363,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter midas_s_91363,0.013265309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d00d97e1374e175183b294e067ec1cfb,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,0.001591837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557e1ae96e182db04d667afa2262c8e,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,NA,NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae NA NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae NA NA,0.026000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334b1d727a1edd0d17d589993ea3a1ab,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,0.017510208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f991b9a87b25e13c75f8eb888f9f7be,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,midas_g_100193,midas_s_100193,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae midas_g_100193 midas_s_100193,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae midas_g_100193 midas_s_100193,0.007428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ba75de333c5db029e78e068dde0fbe8,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,NA,NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae NA NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae NA NA,0.00557143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3a1e48f3d9f9c151cd121f1d5d2f3261,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,NA,NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae NA NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae NA NA,0.001857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fd49dfe5a86c187e08a334fd7e25ff60,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,midas_s_99144,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter midas_s_99144,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter midas_s_99144,0.007693879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191fe2ebce22f74b6596d9d91475abf,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter NA,0.004510205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ffb7f32b76b8aea19e3d810eef8cb779,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,midas_s_103233,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter midas_s_103233,Bacteria Firmicutes Clostridia Caldicoprobacterales Caldicoprobacteraceae Caldicoprobacter midas_s_103233,0.009816329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80ec5ef8c3af388c768221021941877e,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,midas_g_93666,NA,Bacteria Firmicutes Clostridia Monoglobales Monoglobaceae midas_g_93666 NA,Bacteria Firmicutes Clostridia Monoglobales Monoglobaceae midas_g_93666 NA,0,0,0,0,0,0,0,0,0,0,0.001691242,0,0,0.001899889,0,0
1cbf580d763d0eb5497ff2d6468e7668,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_78171,Bacteria Firmicutes Clostridia Monoglobales Monoglobaceae Monoglobus midas_s_78171,Bacteria Firmicutes Clostridia Monoglobales Monoglobaceae Monoglobus midas_s_78171,0,0,0,0,0,0,0,0,0,0.005700117,0.017637238,0.02346148,0.021355136,0.033564698,0.033705025,0.047447333
779e393e6ff91129f826c691a0d16db3,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_119413,Bacteria Firmicutes Clostridia Monoglobales Monoglobaceae Monoglobus midas_s_119413,Bacteria Firmicutes Clostridia Monoglobales Monoglobaceae Monoglobus midas_s_119413,0.003979593,0,0,0,0,0.020022391,0.031027956,0.048507298,0.101278784,0.101047526,0.026335054,0.044208408,0,0.007916202,0,0
4c7b0d554a1103b7872deded4bccb4ea,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_119413,Bacteria Firmicutes Clostridia Monoglobales Monoglobaceae Monoglobus midas_s_119413,Bacteria Firmicutes Clostridia Monoglobales Monoglobaceae Monoglobus midas_s_119413,0,0.033162292,0.074006202,0.061437641,0.074748761,0.188379681,0.089981073,0.110243859,0.156481286,0.096901986,0.040589809,0.043820615,0,0.013615868,0,0
12198ade971f92bb157e2a699be09bc8,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_119413,Bacteria Firmicutes Clostridia Monoglobales Monoglobaceae Monoglobus midas_s_119413,Bacteria Firmicutes Clostridia Monoglobales Monoglobaceae Monoglobus midas_s_119413,0,0,0,0,0,0,0,0,0,0,0.000483212,0,0,0,0,0
414b68c54905f4ec8ee50d51e536ff97,Bacteria,Firmicutes,Clostridia,NA,NA,NA,NA,Bacteria Firmicutes Clostridia NA NA NA NA,Bacteria Firmicutes Clostridia NA NA NA NA,0.002122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461e1d892b167a7eef900fa723462f09,Bacteria,Firmicutes,Clostridia,NA,NA,NA,NA,Bacteria Firmicutes Clostridia NA NA NA NA,Bacteria Firmicutes Clostridia NA NA NA NA,0.001326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306b5217fcb1f91aac0c7708bf674d98,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA,NA,Bacteria Firmicutes Clostridia Oscillospirales NA NA NA,Bacteria Firmicutes Clostridia Oscillospirales NA NA NA,0.005040817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fc016100eca426d7fdf7f8abd29a67c,Bacteria,Firmicutes,Clostridia,Oscillospirales,NA,NA,NA,Bacteria Firmicutes Clostridia Oscillospirales NA NA NA,Bacteria Firmicutes Clostridia Oscillospirales NA NA NA,0.004510205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e47e7a777e94141d9ca4d03a24c43c22,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,midas_g_52955,NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae midas_g_52955 NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae midas_g_52955 NA,0.004775511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abb5010d272a80f960bc66a0fade6593,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae NA NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae NA NA,0,0,0,0.002155707,0,0,0,0,0,0,0,0,0,0,0,0
80b0dd7e363e6128b4335d08d57b5618,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ca_Soleaferrea,midas_s_101494,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Ca_Soleaferrea midas_s_101494,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Ca_Soleaferrea midas_s_101494,0.003714286,0.011410681,0.024668734,0.003772487,0,0.01381827,0.018616774,0,0.004229224,0.031868835,0.032858416,0.01783848,0,0.0125076,0.011235008,0
39e228b03b2c3090589f7da2c5ae6038,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hydrogenoanaerobacterium,midas_g_110557,midas_s_110557,Bacteria Firmicutes Clostridia Oscillospirales Hydrogenoanaerobacterium midas_g_110557 midas_s_110557,Bacteria Firmicutes Clostridia Oscillospirales Hydrogenoanaerobacterium midas_g_110557 midas_s_110557,0,0,0,0,0,0.002256044,0,0,0,0,0,0.001938965,0,0.006174638,0,0
dc21153823efbfe6f4e092f110775cde,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hydrogenoanaerobacterium,midas_g_98017,midas_s_120285,Bacteria Firmicutes Clostridia Oscillospirales Hydrogenoanaerobacterium midas_g_98017 midas_s_120285,Bacteria Firmicutes Clostridia Oscillospirales Hydrogenoanaerobacterium midas_g_98017 midas_s_120285,0,0,0,0.01940136,0,0,0,0.017639018,0.013132853,0.023577756,0.004348908,0.005235206,0,0.005224693,0,0
212e304679f170a464d2616b3f94a250,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hydrogenoanaerobacterium,midas_g_98017,midas_s_120285,Bacteria Firmicutes Clostridia Oscillospirales Hydrogenoanaerobacterium midas_g_98017 midas_s_120285,Bacteria Firmicutes Clostridia Oscillospirales Hydrogenoanaerobacterium midas_g_98017 midas_s_120285,0,0.02068186,0.045813363,0.032874527,0.022147781,0.007614149,0,0,0,0.002850058,0.00362409,0,0,0.003799777,0,0
c6e107ed1e85e47112f11877f3145a7a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hydrogenoanaerobacterium,NA,NA,Bacteria Firmicutes Clostridia Oscillospirales Hydrogenoanaerobacterium NA NA,Bacteria Firmicutes Clostridia Oscillospirales Hydrogenoanaerobacterium NA NA,0,0.001069751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c65953d2d9c04292134fc5013f3a21e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae NA NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae NA NA,0.010081635,0,0,0,0,0,0,0,0.002671089,0,0,0,0,0,0,0
0eff2f70a09cbdfd1a1684adcb990931,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae NA NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae NA NA,0,0,0,0,0.008305418,0,0,0,0,0,0,0,0,0,0,0
7bfcdea57cc8e4bab6f3f3505b0dd682,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae NA NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae NA NA,0,0.001782919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3fb688a9024c5d9e0c97cf7a6859063a,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae NA NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae NA NA,0.003714286,0.008558011,0,0.005389267,0.005536945,0,0,0,0.000890363,0.00414554,0.012805118,0.010470412,0.012202935,0.006966258,0,0
dbbd92eb5552c552aab4544c331ac6e2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae NA NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae NA NA,0,0,0,0,0,0.000564011,0,0,0,0,0,0,0,0,0,0
0e487ab2d5669f87e21a4c0c09d8d952,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Angelakisella,midas_s_84240,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Angelakisella midas_s_84240,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Angelakisella midas_s_84240,0,0.034588627,0,0.00646712,0.013842363,0.005076099,0.015513978,0,0.005564768,0.00414554,0.025610236,0.006398585,0.012202935,0.006174638,0,0.012652622
a8c38ea3b5825798b0141007373178aa,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,NA,NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae NA NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae NA NA,0,0,0,0,0,0,0,0,0,0,0.000966424,0,0,0,0,0
d035ec5e6c52ae02c608835230dde4b7,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,midas_s_24340,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Ruminococcus midas_s_24340,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Ruminococcus midas_s_24340,0.002653062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477ebf0ce71e93b505183b46f1d1c310,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,midas_s_23224,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Ruminococcus midas_s_23224,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Ruminococcus midas_s_23224,0.002653062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84983b37bd3b85c6b96d3a4ea0ff2bbd,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,midas_s_29718,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Ruminococcus midas_s_29718,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Ruminococcus midas_s_29718,0.001061225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4f90f8f67d96381936a8ea4b6bd9234c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,Ruminococcus_callidus,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Ruminococcus Ruminococcus_callidus,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Ruminococcus Ruminococcus_callidus,0.002918368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a94ab2d3edd2d5f1b14fb97b8227aab,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,midas_s_5739,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Ruminococcus midas_s_5739,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Ruminococcus midas_s_5739,0.00344898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38007bfc5e4b3c58b1d91a0bc9c4fdb2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,midas_g_4187,midas_s_4187,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae midas_g_4187 midas_s_4187,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae midas_g_4187 midas_s_4187,0.023346944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db74361e1059284f58f7b72bfb21758c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,midas_g_4187,midas_s_4187,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae midas_g_4187 midas_s_4187,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae midas_g_4187 midas_s_4187,0.020163269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584732b1ae36c8fd9cd78a3b94bfb4ba,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,midas_s_25083,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Ruminococcus midas_s_25083,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Ruminococcus midas_s_25083,0.009551022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b4675aefcee3975954467e51b228d6f2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Caproiciproducens,NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Caproiciproducens NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Caproiciproducens NA,0,0,0,0,0,0,0,0,0.013578035,0.014768485,0.005798544,0.005622999,0,0.003324805,0,0
025ef58ad4c94b135c69cb93c2320909,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Caproiciproducens,NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Caproiciproducens NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Caproiciproducens NA,0,0.01034093,0.028192839,0.015628874,0,0.015792309,0,0,0.008681039,0,0,0,0,0,0,0
f437261ff1458ebf1aa7f6dc7bf69e58,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Caproiciproducens,NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Caproiciproducens NA,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae Caproiciproducens NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007599554,0,0
