Start Date,,Biomass Sample,Ins - Media,,,,,,,,,,,,,,,,Ins - Substrate Gases,H? loading,,CO? loading,,,,,,,,,Outs - Passive Waste Effluent,,,,,,,,,Outs - Gas,CH?,H?,CO?,,,,,,,CH? production,CH? production,,,,,,,H?,,,,CO?,,,,,TSS/VSS,,,,,0.795857751,Operational Info (Loxone Sensor Readings),,,,,,,,,,
5/14/2024 12:42,Days of Operation,Biomass Sample ID,Media description,Media changes,Media Influent Flow Rate (mL/min) based on scales linear projection,"pH adjustment delivery rate (mL/min) - primarily 1 M HCl, sometimes 1 M NaOH",Approximate Cl- (mg/L),Approximate Na+,Approximate K+,Media Acetate (mol/L),Media Propionate (mol/L),Media Butyrate (mol/L),Media Total VFA (mg COD/L),Media Total COD (mg/L) Hach,Media Ammonia (mol/L),Media Dissolved Inorganic Carbon (mol C/L),Media Dissolved Organic Carbon (mol C/L),Approximate Total Influent C (mol/min) based on Media recipe,H2 delivery rate setpoint (mL/min),H2 loading rate (m3h2/m2),CO2 delivery rate setpoint (mL/min),CO2 loading rate (m3co2/m2),total gas loading rate (NL/m2),H2 delivery rate (mol/min),H2 delivery rate (e-eq/min),H2 delivery (g COD/min),CO2 delivery rate (mol/min),H2:CO2 ratio,Measured Total Influent C (mol/min),Approximate Total Influent C (mol/min) based on Media recipe + gas,Effluent waste flow rate (mL/min) - measured based on HRT after Day 38.1,Waste Effluent Acetate (mol/L),Waste Effluent Propionate (mol/L),Waste Effluent Butyrate (mol/L),Waste Effluent Total VFA (mg COD/L),Waste Effluent Total COD (mg/L) Hach,Waste Effluent Ammonia (mol/L),Waste Effluent Dissolved Inorganic Carbon (mol C/L),Waste Effluent Dissolved Organic Carbon (mol C/L),Gas Flow Out (mL/min at STP),Gas Composition (% CH4),Gas Composition (% H2),Gas Composition (% CO2),CH4 Production (mL/min),CH4 Production (mol/min),H2 breakthrough (mL/min),H2 breakthrough (mol/min),CO2 breakthrough (mL/min),CO2 breakthrough (mol/min),Specific CH4 production Rate (m3/m3d) .155,Specific CH4 production Rate (NL/m2d),Waste Effluent Dissolved Inorganic Carbon (mol/min) based on sensor,Effluent C as measured (mol/min),Effluent C as biomass (mol/min),Total Effluent C (mol/min) based on MT sensors,H2 Conversion to CH4 Efficiency (%) based on CH4,H2 Conversion to CH4 Efficiency (%) based on H2 (mL/min) (qh2 in -qh2out)/qh2in,H2 conversion to CH4 efficiency (30-day rolling average),Accounted H2 (%),Unaccounted H2 (%),C gas only Conversion Efficiency to CH4 (%),CO2 conversion to CH4 efficiency (30-day rolling average),C Conversion to CH4 Efficiency (%),Accounted C (%) based on MT sensors,Unaccounted C (%) based on MT sensors,Projected Cell Yield (g/min),R-TSS,W-TSS,R-VSS,W-VSS,SRT,HRT,pH,"CO2 (mg/L, aqueous dissolved CO2)",ORP (mV),Temp ©,[H],[CO2aq],pKa1,pKa2,[HCO3-],[CO3-2],TIC
,292.3,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.042,15382.983,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.101,,,,,,,,,0.661,0.929078,0.056198,0.014724,0.613971117,2.74E-05,0.04,1.66E-06,0.01,4.34E-07,5.05,6.09317,9.06E-07,#VALUE!,,2.87E-05,88.66%,98.66%,89.92%,90.00%,10.00%,87.59%,88.99%,85.80%,90%,10%,2.53E-03,,,,,15.78167583,2.807911462,7.001,70.612,-504.946,36.094,9.98E-08,1.60E-03,6.34,10.28,7.32E-03,3.86E-06,8.93E-03
,292.4,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.042,15382.983,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.101,,,,,,,,,0.661,0.929078,0.056198,0.014724,0.613971117,2.74E-05,0.04,1.66E-06,0.01,4.34E-07,5.05,6.09317,8.97E-07,#VALUE!,,2.87E-05,88.66%,98.66%,89.92%,90.00%,10.00%,87.59%,88.99%,85.80%,90%,10%,2.53E-03,,,,,15.78167583,2.807911462,6.993,71.181,-504.934,35.766,1.02E-07,1.62E-03,6.34,10.28,7.22E-03,3.71E-06,8.84E-03
,292.5,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.042,15382.983,323.000,221.000,1.68E-03,1.37E-15,4.62E-01,106.914654,,0,,1.61E-02,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.23E-05,3.19E-05,0.101,5.09E-05,5.09E-05,,4,,,,,0.661,0.929078,0.056198,0.014724,0.613971117,2.74E-05,0.04,1.66E-06,0.01,4.34E-07,5.05,6.09317,8.92E-07,#VALUE!,,2.87E-05,88.66%,98.66%,89.91%,90.00%,10.00%,87.59%,88.99%,85.80%,90%,10%,2.53E-03,,,,,15.78167583,2.807911462,7.001,69.099,-504.927,36.816,9.98E-08,1.57E-03,6.34,10.27,7.22E-03,3.86E-06,8.80E-03
,292.6,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.042,15382.983,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.101,,,,,,,,,0.661,0.929078,0.056198,0.014724,0.613971117,2.74E-05,0.04,1.66E-06,0.01,4.34E-07,5.05,6.09317,8.90E-07,#VALUE!,,2.87E-05,88.66%,98.66%,89.91%,90.00%,10.00%,87.59%,88.98%,85.80%,90%,10%,2.53E-03,,,,,15.78167583,2.807911462,6.993,70.141,-504.93,36.619,1.02E-07,1.59E-03,6.34,10.27,7.18E-03,3.75E-06,8.78E-03
,292.7,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.042,15382.983,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.101,,,,,,,,,0.661,0.929078,0.056198,0.014724,0.613971117,2.74E-05,0.04,1.66E-06,0.01,4.34E-07,5.05,6.09317,9.18E-07,#VALUE!,,2.88E-05,88.66%,98.66%,89.91%,90.00%,10.00%,87.59%,88.98%,85.80%,90%,10%,2.53E-03,,,,,15.78167583,2.807911462,6.993,72.394,-504.946,36.488,1.02E-07,1.64E-03,6.34,10.28,7.40E-03,3.86E-06,9.05E-03
,292.8,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.042,15382.983,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.101,,,,,,,,,0.661,0.929078,0.056198,0.014724,0.613971117,2.74E-05,0.04,1.66E-06,0.01,4.34E-07,5.05,6.09317,8.99E-07,#VALUE!,,2.87E-05,88.66%,98.66%,89.91%,90.00%,10.00%,87.59%,88.98%,85.80%,90%,10%,2.53E-03,,,,,15.78167583,2.807911462,6.985,71.944,-504.001,36.488,1.04E-07,1.63E-03,6.34,10.28,7.22E-03,3.70E-06,8.86E-03
,292.9,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.042,15382.983,323.000,221.000,,,,,628,0,0.00E+00,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.101,,,,,624,1.45E-02,0.00E+00,1.50E-02,0.661,0.929078,0.056198,0.014724,0.613971117,2.74E-05,0.04,1.66E-06,0.01,4.34E-07,5.05,6.09317,8.96E-07,1.53E-06,,2.87E-05,88.66%,98.66%,89.90%,90.00%,10.00%,87.59%,88.97%,85.80%,90%,10%,2.53E-03,,,,,15.78167583,2.807911462,6.984,71.906,-504.001,36.422,1.04E-07,1.63E-03,6.34,10.28,7.20E-03,3.67E-06,8.84E-03
,293,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.042,15382.983,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.101,,,,,,,,,0.701,0.926071667,0.054963667,0.018946667,0.649211363,2.90E-05,0.04,1.72E-06,0.01,5.93E-07,5.34,6.09317,1.07E-06,#VALUE!,5.27E-07,3.06E-05,93.75%,98.61%,89.92%,95.14%,4.86%,92.61%,88.99%,90.73%,96%,4%,2.53E-03,1002,120,868,104,15.78167583,2.807911462,7.159,61.47,-507.792,36.028,6.93E-08,1.40E-03,6.34,10.28,9.17E-03,6.94E-06,1.06E-02
,293.1,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.701,0.926071667,0.054963667,0.018946667,0.649211363,2.90E-05,0.04,1.72E-06,0.01,5.93E-07,5.34,6.44290,1.15E-06,#VALUE!,,3.07E-05,93.75%,98.61%,89.93%,95.14%,4.86%,92.61%,89.00%,90.73%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,7.07,75.601,-505.938,35.503,8.51E-08,1.72E-03,6.34,10.28,9.13E-03,5.58E-06,1.09E-02
,293.2,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.701,0.926071667,0.054963667,0.018946667,0.649211363,2.90E-05,0.04,1.72E-06,0.01,5.93E-07,5.34,6.44290,1.03E-06,#VALUE!,,3.06E-05,93.75%,98.61%,89.95%,95.14%,4.86%,92.61%,89.01%,90.73%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.968,81.895,-504.037,36.094,1.08E-07,1.86E-03,6.34,10.28,7.87E-03,3.85E-06,9.74E-03
,293.3,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.701,0.926071667,0.054963667,0.018946667,0.649211363,2.90E-05,0.04,1.72E-06,0.01,5.93E-07,5.34,6.44290,1.17E-06,#VALUE!,,3.07E-05,93.75%,98.61%,89.96%,95.14%,4.86%,92.61%,89.03%,90.73%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.976,90.813,-504.037,36.75,1.06E-07,2.06E-03,6.34,10.27,8.96E-03,4.51E-06,1.10E-02
,293.4,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.701,0.926071667,0.054963667,0.018946667,0.649211363,2.90E-05,0.04,1.72E-06,0.01,5.93E-07,5.34,6.44290,1.13E-06,#VALUE!,,3.07E-05,93.75%,98.61%,89.97%,95.14%,4.86%,92.61%,89.04%,90.73%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.967,89.829,-504.037,35.831,1.08E-07,2.04E-03,6.34,10.28,8.59E-03,4.17E-06,1.06E-02
,293.5,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.701,0.926071667,0.054963667,0.018946667,0.649211363,2.90E-05,0.04,1.72E-06,0.01,5.93E-07,5.34,6.44290,1.17E-06,#VALUE!,,3.07E-05,93.75%,98.61%,89.99%,95.14%,4.86%,92.61%,89.05%,90.73%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.966,92.658,-504.037,36.816,1.08E-07,2.11E-03,6.34,10.27,8.94E-03,4.40E-06,1.10E-02
,293.6,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.701,0.926071667,0.054963667,0.018946667,0.649211363,2.90E-05,0.04,1.72E-06,0.01,5.93E-07,5.34,6.44290,1.13E-06,#VALUE!,,3.07E-05,93.75%,98.61%,90.00%,95.14%,4.86%,92.61%,89.07%,90.73%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.975,87.961,-504.051,36.619,1.06E-07,2.00E-03,6.34,10.27,8.64E-03,4.33E-06,1.06E-02
,293.7,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.701,0.926071667,0.054963667,0.018946667,0.649211363,2.90E-05,0.04,1.72E-06,0.01,5.93E-07,5.34,6.44290,1.18E-06,#VALUE!,,3.08E-05,93.75%,98.61%,90.02%,95.14%,4.86%,92.61%,89.08%,90.73%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.974,92.266,-504.051,36.619,1.06E-07,2.10E-03,6.34,10.27,9.05E-03,4.52E-06,1.11E-02
,293.8,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.701,0.926071667,0.054963667,0.018946667,0.649211363,2.90E-05,0.04,1.72E-06,0.01,5.93E-07,5.34,6.44290,1.15E-06,#VALUE!,,3.07E-05,93.75%,98.61%,90.03%,95.14%,4.86%,92.61%,89.09%,90.73%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.966,91.211,-504.051,36.553,1.08E-07,2.07E-03,6.34,10.28,8.77E-03,4.30E-06,1.08E-02
,293.9,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.701,0.926071667,0.054963667,0.018946667,0.649211363,2.90E-05,0.04,1.72E-06,0.01,5.93E-07,5.34,6.44290,1.17E-06,#VALUE!,,3.07E-05,93.75%,98.61%,90.04%,95.14%,4.86%,92.61%,89.11%,90.73%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.966,92.65,-504.051,36.619,1.08E-07,2.11E-03,6.34,10.27,8.92E-03,4.38E-06,1.10E-02
,294,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.701,0.926071667,0.054963667,0.018946667,0.649211363,2.90E-05,0.04,1.72E-06,0.01,5.93E-07,5.34,6.44290,1.18E-06,#VALUE!,,3.08E-05,93.75%,98.61%,90.06%,95.14%,4.86%,92.61%,89.12%,90.73%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.966,93.479,-505.025,36.488,1.08E-07,2.12E-03,6.34,10.28,8.98E-03,4.40E-06,1.11E-02
,294.1,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.701,0.926071667,0.054963667,0.018946667,0.649211363,2.90E-05,0.04,1.72E-06,0.01,5.93E-07,5.34,6.44290,1.16E-06,#VALUE!,,3.07E-05,93.75%,98.61%,90.07%,95.14%,4.86%,92.61%,89.13%,90.73%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.966,92.188,-504.081,36.488,1.08E-07,2.09E-03,6.34,10.28,8.86E-03,4.34E-06,1.10E-02
,294.2,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.701,0.926071667,0.054963667,0.018946667,0.649211363,2.90E-05,0.04,1.72E-06,0.01,5.93E-07,5.34,6.44290,1.19E-06,#VALUE!,,3.08E-05,93.75%,98.61%,90.09%,95.14%,4.86%,92.61%,89.15%,90.73%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.966,94.822,-503.135,35.766,1.08E-07,2.15E-03,6.34,10.28,9.04E-03,4.37E-06,1.12E-02
,294.3,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.706,0.9279,0.064877333,0.007222333,0.655151632,2.92E-05,0.05,2.04E-06,0.01,2.28E-07,5.39,6.44290,1.22E-06,#VALUE!,,3.07E-05,94.61%,98.35%,90.10%,96.26%,3.74%,93.46%,89.16%,91.56%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.966,96.624,-503.125,36.422,1.08E-07,2.20E-03,6.34,10.28,9.28E-03,4.54E-06,1.15E-02
,294.4,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.706,0.9279,0.064877333,0.007222333,0.655151632,2.92E-05,0.05,2.04E-06,0.01,2.28E-07,5.39,6.50185,1.22E-06,#VALUE!,,3.07E-05,94.61%,98.35%,90.12%,96.26%,3.74%,93.46%,89.18%,91.56%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.966,97.737,-503.132,35.372,1.08E-07,2.22E-03,6.34,10.29,9.28E-03,4.45E-06,1.15E-02
,294.5,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.706,0.9279,0.064877333,0.007222333,0.655151632,2.92E-05,0.05,2.04E-06,0.01,2.28E-07,5.39,6.50185,1.26E-06,#VALUE!,,3.07E-05,94.61%,98.35%,90.14%,96.26%,3.74%,93.46%,89.19%,91.56%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.966,100.913,-504.072,35.634,1.08E-07,2.29E-03,6.34,10.28,9.61E-03,4.63E-06,1.19E-02
,294.6,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.706,0.9279,0.064877333,0.007222333,0.655151632,2.92E-05,0.05,2.04E-06,0.01,2.28E-07,5.39,6.50185,1.24E-06,#VALUE!,,3.07E-05,94.61%,98.35%,90.15%,96.26%,3.74%,93.46%,89.21%,91.56%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.958,100.352,-504.072,35.569,1.10E-07,2.28E-03,6.34,10.28,9.37E-03,4.43E-06,1.17E-02
,294.7,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.706,0.9279,0.064877333,0.007222333,0.655151632,2.92E-05,0.05,2.04E-06,0.01,2.28E-07,5.39,6.50185,1.26E-06,#VALUE!,,3.07E-05,94.61%,98.35%,90.17%,96.26%,3.74%,93.46%,89.23%,91.56%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.965,100.871,-504.072,35.438,1.08E-07,2.29E-03,6.34,10.28,9.56E-03,4.58E-06,1.19E-02
,294.8,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.706,0.9279,0.064877333,0.007222333,0.655151632,2.92E-05,0.05,2.04E-06,0.01,2.28E-07,5.39,6.50185,1.28E-06,#VALUE!,,3.08E-05,94.61%,98.35%,90.19%,96.26%,3.74%,93.46%,89.24%,91.56%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.965,102.518,-505.019,35.503,1.08E-07,2.33E-03,6.34,10.28,9.73E-03,4.67E-06,1.21E-02
,294.9,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.706,0.9279,0.064877333,0.007222333,0.655151632,2.92E-05,0.05,2.04E-06,0.01,2.28E-07,5.39,6.50185,1.28E-06,#VALUE!,,3.08E-05,94.61%,98.35%,90.21%,96.26%,3.74%,93.46%,89.26%,91.56%,96%,4%,2.53E-03,,,,,5.191842037,2.684793178,6.965,102.535,-505.973,35.569,1.08E-07,2.33E-03,6.34,10.28,9.73E-03,4.68E-06,1.21E-02
,295,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.773,0.923650667,0.070112333,0.006237,0.713880848,3.19E-05,0.05,2.42E-06,0.00,2.15E-07,5.87,6.50185,1.28E-06,#VALUE!,,3.34E-05,103.09%,98.04%,90.26%,105.04%,-5.04%,101.84%,89.31%,99.77%,104%,-4%,2.53E-03,,,,,5.191842037,2.684793178,6.974,100.698,-505.022,35.634,1.06E-07,2.29E-03,6.34,10.28,9.77E-03,4.80E-06,1.21E-02
,295.1,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.773,0.923650667,0.070112333,0.006237,0.713880848,3.19E-05,0.05,2.42E-06,0.00,2.15E-07,5.87,7.08469,1.29E-06,#VALUE!,,3.34E-05,103.09%,98.04%,90.32%,105.04%,-5.04%,101.84%,89.37%,99.77%,104%,-4%,2.53E-03,,,,,5.191842037,2.684793178,6.974,101.869,-505.022,35.634,1.06E-07,2.31E-03,6.34,10.28,9.88E-03,4.85E-06,1.22E-02
,295.2,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.773,0.923650667,0.070112333,0.006237,0.713880848,3.19E-05,0.05,2.42E-06,0.00,2.15E-07,5.87,7.08469,1.33E-06,#VALUE!,,3.34E-05,103.09%,98.04%,90.38%,105.04%,-5.04%,101.84%,89.42%,99.77%,105%,-5%,2.53E-03,,,,,5.191842037,2.684793178,6.983,102.55,-506.917,35.897,1.04E-07,2.33E-03,6.34,10.28,1.02E-02,5.13E-06,1.25E-02
,295.3,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.773,0.923650667,0.070112333,0.006237,0.713880848,3.19E-05,0.05,2.42E-06,0.00,2.15E-07,5.87,7.08469,1.31E-06,#VALUE!,,3.34E-05,103.09%,98.04%,90.43%,105.04%,-5.04%,101.84%,89.48%,99.77%,105%,-5%,2.53E-03,,,,,5.191842037,2.684793178,6.974,102.296,-505.975,36.159,1.06E-07,2.32E-03,6.34,10.28,9.98E-03,4.95E-06,1.23E-02
,295.4,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.059221618,0.047,16262.860,323.000,221.000,,,,,,0,,,6.49E-07,2.770,27.490,0.701,6.957,34.447,1.24E-04,6.80E-04,3.17E-02,3.13E-05,3.95,3.13E-05,3.19E-05,0.106,,,,,,,,,0.773,0.923650667,0.070112333,0.006237,0.713880848,3.19E-05,0.05,2.42E-06,0.00,2.15E-07,5.87,7.08469,1.33E-06,#VALUE!,,3.34E-05,103.09%,98.04%,90.49%,105.04%,-5.04%,101.84%,89.54%,99.77%,105%,-5%,2.53E-03,,,,,5.191842037,2.684793178,6.981,102.43,-505.975,36.356,1.04E-07,2.33E-03,6.34,10.28,1.02E-02,5.15E-06,1.25E-02
